comparison_id,dataset_id,condition_id,subject_id,matched_events,ensemble_BACC,constituent_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.4772727272727273,0.4772727272727273,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5227272727272727,0.5909090909090909,-0.06818181818181823
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5227272727272727,-0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5119047619047619,0.4821428571428571,0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.6413043478260869,0.6620553359683794,-0.02075098814229248
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.47529644268774707,0.4762845849802371,-0.0009881422924900574
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.4970238095238095,0.002976190476190521
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5178571428571429,0.5803571428571428,-0.06249999999999989
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5476190476190477,-0.04761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.4990118577075099,0.4772727272727273,0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.5681818181818181,0.5909090909090909,-0.022727272727272818
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.5227272727272727,-0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5684523809523809,0.5803571428571428,-0.011904761904761862
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.4851778656126482,0.42292490118577075,0.062252964426877444
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4209486166007905,0.5424901185770751,-0.12154150197628455
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.47023809523809523,0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5484189723320158,0.5227272727272727,0.025691699604743046
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5654761904761905,0.4732142857142857,0.09226190476190477
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5434782608695652,0.47529644268774707,0.06818181818181812
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5909090909090909,0.7055335968379447,-0.11462450592885376
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5454545454545454,0.5681818181818181,-0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5565476190476191,0.5803571428571428,-0.023809523809523725
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.558300395256917,0.42292490118577075,0.13537549407114624
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.4505928853754941,0.5424901185770751,-0.091897233201581
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.47619047619047616,0.47023809523809523,0.005952380952380931
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5227272727272727,0.5227272727272727,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.4375,0.4732142857142857,-0.0357142857142857
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5424901185770751,0.47529644268774707,0.06719367588932801
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.7302371541501976,0.7055335968379447,0.024703557312252933
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5237154150197628,0.5681818181818181,-0.0444664031620553
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5089285714285714,0.4791666666666667,0.02976190476190471
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5958498023715415,0.5988142292490118,-0.0029644268774703386
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4426877470355731,0.5434782608695652,-0.10079051383399207
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5948616600790514,0.5,0.09486166007905139
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.7023809523809523,0.6101190476190476,0.09226190476190477
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5238095238095238,-0.023809523809523836
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.4762845849802371,0.4762845849802371,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5454545454545454,0.5454545454545454,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5595238095238095,0.4791666666666667,0.08035714285714285
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.599802371541502,0.5988142292490118,0.0009881422924901129
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5434782608695652,0.5434782608695652,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5227272727272727,0.5,0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5476190476190476,0.6101190476190476,-0.0625
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5238095238095238,-0.023809523809523836
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5197628458498024,0.4762845849802371,0.043478260869565244
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.6620553359683794,0.5454545454545454,0.11660079051383399
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5454545454545454,0.5,0.045454545454545414
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.6101190476190476,0.49404761904761907,0.11607142857142849
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.6185770750988142,0.5138339920948617,0.10474308300395252
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4209486166007905,0.4762845849802371,-0.0553359683794466
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.4880952380952381,0.011904761904761918
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5731225296442688,0.5,0.0731225296442688
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.6339285714285714,0.5952380952380952,0.038690476190476164
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.4990118577075099,0.5395256916996047,-0.04051383399209485
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5227272727272727,0.5681818181818181,-0.045454545454545414
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.4732142857142857,0.49404761904761907,-0.02083333333333337
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.5563241106719368,0.5138339920948617,0.042490118577075076
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5207509881422925,0.4762845849802371,0.04446640316205536
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.4970238095238095,0.4880952380952381,0.008928571428571397
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5505952380952381,0.5952380952380952,-0.044642857142857095
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.49703557312252966,0.5395256916996047,-0.042490118577075076
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.6363636363636364,0.5681818181818181,0.06818181818181823
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.47023809523809523,0.44047619047619047,0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.6620553359683794,0.575098814229249,0.08695652173913038
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4891304347826087,0.5434782608695652,-0.054347826086956486
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5494071146245059,0.5,0.049407114624505866
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.6666666666666666,0.6071428571428572,0.05952380952380942
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5297619047619048,0.5416666666666666,-0.011904761904761862
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.45454545454545453,0.45454545454545453,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5681818181818181,0.5909090909090909,-0.022727272727272818
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5476190476190476,0.44047619047619047,0.1071428571428571
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.575098814229249,0.575098814229249,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5207509881422925,0.5434782608695652,-0.022727272727272707
