group_source_id,group_field,group_id,support_count,sparse_support,brier,nll,status
GROUP-48bbe25ab3f8510fb327,subject_id,7,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,session_id,0train,144,False,0.5019834714587391,0.7028269132307844,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,session_id,1test,144,False,0.41800144189527394,0.6101513105807173,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,model_id,CLS-FBCSP-LR:CLS-FBCSP-LR:P02-A0-BNCI2014_001-CLS-FBCSP-LR-FULL_TRAIN-MR00,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,branch_id,__MISSING__,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,budget_id,FULL_TRAIN,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,calibration_method_id,__MISSING__,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,dataset_id,BNCI2014_001,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,subject_id,7,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,session_id,0train,144,False,0.46805697366594706,0.6722159053377476,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,session_id,1test,144,False,0.5274161454356794,0.7946913880068721,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR00,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,branch_id,__MISSING__,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,budget_id,FULL_TRAIN,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-3c4ee5d0bed3b8b36028,calibration_method_id,__MISSING__,288,False,0.4977365595508132,0.7334536466723098,ELIGIBLE
GROUP-d01d911e60b839978918,dataset_id,BNCI2014_001,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,subject_id,7,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,session_id,0train,144,False,0.4946688997958852,0.6958058539623416,ELIGIBLE
GROUP-d01d911e60b839978918,session_id,1test,144,False,0.5277973177762033,0.750811920816552,ELIGIBLE
GROUP-d01d911e60b839978918,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR01,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,branch_id,__MISSING__,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,budget_id,FULL_TRAIN,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-d01d911e60b839978918,calibration_method_id,__MISSING__,288,False,0.5112331087860442,0.7233088873894469,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,dataset_id,BNCI2014_001,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,subject_id,7,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,session_id,0train,144,False,0.5254149284314078,0.751568622699842,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,session_id,1test,144,False,0.5475638867410662,0.8164588793726706,ELIGIBLE
