group_id,report_id,bin_index,lower,upper,count,mean_confidence,accuracy,absolute_gap
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,12,0.8,0.8666666666666667,41,0.8308120683368617,0.5853658536585366,0.24544621467832517
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,13,0.8666666666666667,0.9333333333333333,36,0.8980249226932562,0.5833333333333334,0.3146915893599228
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,14,0.9333333333333333,1.0,33,0.9562996085483444,0.696969696969697,0.2593299115786474
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,0,0.0,0.06666666666666667,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,2,0.13333333333333333,0.2,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,3,0.2,0.26666666666666666,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,5,0.3333333333333333,0.4,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,6,0.4,0.4666666666666667,0,,,
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,7,0.4666666666666667,0.5333333333333333,23,0.5167648377090147,0.34782608695652173,0.16893875075249298
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,8,0.5333333333333333,0.6,40,0.5688534093223445,0.625,0.056146590677655484
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,9,0.6,0.6666666666666666,36,0.6328305623893378,0.5,0.13283056238933777
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,10,0.6666666666666666,0.7333333333333333,26,0.7014184904775876,0.6153846153846154,0.08603387509297222
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,11,0.7333333333333333,0.8,32,0.7674451251369692,0.78125,0.013804874863030836
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,12,0.8,0.8666666666666667,41,0.8343007483375945,0.7317073170731707,0.10259343126442377
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,13,0.8666666666666667,0.9333333333333333,48,0.8996927658387103,0.75,0.14969276583871027
GROUP-d64c157e2f54e19bfec4,P03-RELIABILITY-d925975ce0c14334139c,14,0.9333333333333333,1.0,42,0.9589235590798725,0.6666666666666666,0.29225689241320585
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,0,0.0,0.06666666666666667,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,2,0.13333333333333333,0.2,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,3,0.2,0.26666666666666666,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,4,0.26666666666666666,0.3333333333333333,0,,,
