run_cell_id,dataset_id,branch_id,condition_id,budget_id,model_repeat_index,subject_id,n,BACC,F1_MACRO,ACC,ROC_AUC
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR03,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,30,100,0.48000000000000004,0.47665056360708535,0.48,0.5196000000000001
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR03,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,36,100,0.88,0.8798076923076923,0.88,0.9591999999999999
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,3,100,0.7,0.6998799519807923,0.7,0.8072
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,6,100,0.6,0.595959595959596,0.6,0.5512
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,15,100,0.5,0.4574652777777778,0.5,0.528
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,19,100,0.77,0.7631551848419318,0.77,0.8672
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,30,100,0.47,0.4542271650705386,0.47,0.5068
P02-A4-Lee2019_MI-SSL-A4-C0-CORE-FULL_TRAIN-MR04,Lee2019_MI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,36,100,0.86,0.8599439775910365,0.86,0.9624
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,15,100,0.49,0.3288590604026846,0.49,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,19,100,0.89,0.8899889988998899,0.89,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,30,100,0.5800000000000001,0.5625,0.58,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,36,100,1.0,1.0,1.0,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,3,100,0.8799999999999999,0.8795664391810518,0.88,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,0,6,100,0.5700000000000001,0.50997150997151,0.57,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,15,100,0.51,0.38557993730407525,0.51,0.7628
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,19,100,0.8899999999999999,0.8897243107769424,0.89,0.9635999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,30,100,0.66,0.6532027743778049,0.66,0.7515999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,36,100,1.0,1.0,1.0,1.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,3,100,0.8999999999999999,0.8998397435897436,0.9,0.9687999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER00,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,0,6,100,0.5599999999999999,0.48574100046750823,0.56,0.716
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,15,100,0.52,0.39117199391172,0.52,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,19,100,0.88,0.8799519807923168,0.88,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,30,100,0.65,0.6419437340153453,0.65,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,36,100,0.99,0.9899989998999901,0.99,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,3,100,0.84,0.8399359743897559,0.84,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,1,6,100,0.57,0.5017958521608157,0.57,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,15,100,0.6,0.5324918186068257,0.6,0.7000000000000001
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,19,100,0.87,0.8693598633303186,0.87,0.952
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,30,100,0.69,0.6828644501278772,0.69,0.7752
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,36,100,1.0,1.0,1.0,1.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,3,100,0.8899999999999999,0.8894583458948849,0.89,0.9596
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER01,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,1,6,100,0.55,0.4590695997115038,0.55,0.7368
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,15,100,0.51,0.3551783129359126,0.51,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,19,100,0.8600000000000001,0.8594941790445605,0.86,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,30,100,0.5800000000000001,0.5586380832282472,0.58,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,36,100,1.0,1.0,1.0,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,3,100,0.86,0.859775641025641,0.86,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,2,6,100,0.61,0.568536342515765,0.61,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,15,100,0.57,0.5017958521608157,0.57,0.6995999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,19,100,0.89,0.8899009108197378,0.89,0.9572
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,30,100,0.6599999999999999,0.6510673234811166,0.66,0.7608
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,36,100,1.0,1.0,1.0,1.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,3,100,0.9,0.8999599839935974,0.9,0.9652
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER02,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,2,6,100,0.58,0.5091164095371669,0.58,0.74
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,15,100,0.51,0.3551783129359126,0.51,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,19,100,0.88,0.8787878787878788,0.88,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,30,100,0.57,0.49286472461375164,0.57,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,36,100,1.0,1.0,1.0,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,3,100,0.87,0.8693598633303186,0.87,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,3,6,100,0.6,0.5604395604395604,0.6,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,15,100,0.54,0.4165398274987316,0.54,0.7332
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,19,100,0.8899999999999999,0.8894583458948849,0.89,0.9652
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,30,100,0.62,0.5703301673450927,0.62,0.728
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,36,100,1.0,1.0,1.0,1.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,3,100,0.89,0.8899889988998899,0.89,0.9616000000000001
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER03,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,3,6,100,0.61,0.5623386825272135,0.61,0.7608
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,15,100,0.5,0.3333333333333333,0.5,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,19,100,0.85,0.8474214220323466,0.85,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,30,100,0.52,0.4851994851994852,0.52,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,36,100,1.0,1.0,1.0,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,3,100,0.8899999999999999,0.8897243107769424,0.89,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,FULL_TRAIN,4,6,100,0.64,0.6138996138996139,0.64,
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,15,100,0.5,0.3333333333333333,0.5,0.7048
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,19,100,0.88,0.8792270531400965,0.88,0.9636
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,30,100,0.56,0.5452666391070691,0.56,0.6936
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,36,100,1.0,1.0,1.0,1.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,3,100,0.89,0.8899889988998899,0.89,0.9663999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04,Lee2019_MI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,FULL_TRAIN,4,6,100,0.6000000000000001,0.554367201426025,0.6,0.6984
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,3,100,0.53,0.4350282485875706,0.53,0.5004
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,6,100,0.48,0.38095238095238093,0.48,0.5152
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,15,100,0.5,0.3333333333333333,0.5,0.518
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,19,100,0.52,0.39117199391172,0.52,0.4972
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,30,100,0.45,0.338862844091838,0.45,0.5464
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,36,100,0.53,0.39673982800667434,0.53,0.7096
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,15,100,0.5,0.3333333333333333,0.5,0.544
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,19,100,0.51,0.38557993730407525,0.51,0.5156000000000001
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,30,100,0.48,0.4120307553143374,0.48,0.5416
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,36,100,0.53,0.4350282485875706,0.53,0.6068
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,3,100,0.5,0.3333333333333333,0.5,0.49160000000000004
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C1-LONG-3P5S,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,6,100,0.5,0.4791666666666667,0.5,0.5232
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,15,100,0.5,0.3333333333333333,0.5,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,19,100,0.51,0.4109868974636375,0.51,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,30,100,0.47,0.396011396011396,0.47,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,36,100,0.53,0.4725620020199753,0.53,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,3,100,0.5,0.3333333333333333,0.5,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,6,100,0.51,0.45011783189316573,0.51,
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,15,100,0.5,0.3333333333333333,0.5,0.4924
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,19,100,0.51,0.38557993730407525,0.51,0.5092
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,30,100,0.44,0.3333333333333333,0.44,0.5444
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,Lee2019_MI,RIEMANNIAN_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,36,100,0.54,0.4165398274987316,0.54,0.7056
