run_cell_id,dataset_id,branch_id,condition_id,budget_id,model_repeat_index,subject_id,session_id,n,BACC,F1_MACRO,ACC,ROC_AUC
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,57,0,45,0.5952380952380952,0.595,0.6,0.6051587301587301
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,71,0,45,0.5395256916996047,0.49760765550239233,0.5333333333333333,0.575098814229249
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,93,0,45,0.5681818181818181,0.47384615384615386,0.5777777777777777,0.8537549407114625
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,98,0,45,0.5,0.3382352941176471,0.5111111111111111,0.6086956521739131
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,107,0,45,0.49404761904761907,0.48787728847105394,0.4888888888888889,0.38690476190476186
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,6,0,45,0.5416666666666666,0.5273109243697479,0.5555555555555556,0.5595238095238095
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,27,0,45,0.575098814229249,0.5701357466063348,0.5777777777777777,0.549407114624506
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,39,0,45,0.5434782608695652,0.4184615384615385,0.5333333333333333,0.549407114624506
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,40,0,45,0.5,0.3181818181818182,0.4666666666666667,0.5238095238095238
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,47,0,45,0.5,0.34782608695652173,0.5333333333333333,0.33531746031746035
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,48,0,45,0.5,0.3382352941176471,0.5111111111111111,0.5138339920948616
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,57,0,45,0.6071428571428572,0.5982142857142857,0.6,0.5932539682539683
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,71,0,45,0.45454545454545453,0.3076923076923077,0.4444444444444444,0.4486166007905139
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,93,0,45,0.5909090909090909,0.5132211538461539,0.6,0.8122529644268776
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,98,0,45,0.5,0.3382352941176471,0.5111111111111111,0.541501976284585
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,107,0,45,0.44047619047619047,0.35096153846153844,0.4666666666666667,0.41468253968253965
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,6,0,45,0.5833333333333334,0.5635775862068966,0.6,0.5555555555555555
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,27,0,45,0.44466403162055335,0.4444444444444444,0.4444444444444444,0.5118577075098815
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,39,0,45,0.4762845849802371,0.35096153846153844,0.4666666666666667,0.4762845849802372
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,40,0,45,0.4553571428571429,0.4343891402714932,0.4444444444444444,0.47420634920634924
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,47,0,45,0.5386904761904762,0.42972350230414746,0.5111111111111111,0.49603174603174605
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,48,0,45,0.599802371541502,0.599802371541502,0.6,0.6205533596837944
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,57,0,45,0.3601190476190476,0.3542800593765463,0.35555555555555557,0.35119047619047616
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,71,0,45,0.5316205533596838,0.5296167247386759,0.5333333333333333,0.6541501976284585
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,93,0,45,0.6739130434782609,0.6309458720612356,0.6666666666666666,0.8201581027667985
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,98,0,45,0.5780632411067194,0.5777777777777777,0.5777777777777777,0.5869565217391305
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,107,0,45,0.5029761904761905,0.4722080571137175,0.4888888888888889,0.4206349206349206
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,6,0,45,0.5416666666666666,0.5296167247386759,0.5333333333333333,0.5059523809523809
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,27,0,45,0.5355731225296443,0.5296167247386759,0.5333333333333333,0.5158102766798419
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,39,0,45,0.5,0.3283582089552239,0.4888888888888889,0.5395256916996047
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,40,0,45,0.47916666666666663,0.45344129554655865,0.4666666666666667,0.41269841269841273
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,47,0,45,0.5565476190476191,0.5166760881854155,0.5777777777777777,0.5972222222222222
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,48,0,45,0.5128458498023716,0.5089285714285714,0.5111111111111111,0.5612648221343873
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,57,0,45,0.5744047619047619,0.5273109243697479,0.5555555555555556,0.5535714285714286
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,71,0,45,0.6156126482213439,0.5817386550027337,0.6222222222222222,0.7351778656126482
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,93,0,45,0.6027667984189724,0.595,0.6,0.7588932806324111
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,98,0,45,0.6413043478260869,0.6356275303643725,0.6444444444444445,0.616600790513834
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,107,0,45,0.47916666666666663,0.4722080571137175,0.4888888888888889,0.49206349206349204
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,6,0,45,0.5238095238095238,0.4989878542510121,0.5111111111111111,0.5238095238095237
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,27,0,45,0.4871541501976284,0.48481831757093086,0.4888888888888889,0.44466403162055335
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,39,0,45,0.42984189723320154,0.35,0.4222222222222222,0.43873517786561267
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,40,0,45,0.5357142857142857,0.5,0.5555555555555556,0.6428571428571429
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,47,0,45,0.5922619047619048,0.5639979602243753,0.5777777777777777,0.5257936507936508
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,48,0,45,0.5059288537549407,0.48004201680672265,0.5111111111111111,0.43478260869565216
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,57,0,45,0.4464285714285714,0.4444444444444444,0.4444444444444444,0.4285714285714286
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,71,0,45,0.5701581027667983,0.5166760881854155,0.5777777777777777,0.6699604743083004
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,93,0,45,0.6729249011857708,0.6411483253588517,0.6666666666666666,0.8695652173913043
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,98,0,45,0.5138339920948617,0.505,0.5111111111111111,0.5691699604743082
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,107,0,45,0.4970238095238095,0.35096153846153844,0.4666666666666667,0.4087301587301587
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,6,0,45,0.4107142857142857,0.3891402714932127,0.4,0.376984126984127
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,27,0,45,0.5059288537549407,0.48004201680672265,0.5111111111111111,0.47430830039525695
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,39,0,45,0.49604743083003955,0.434117003827228,0.4888888888888889,0.5889328063241107
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,40,0,45,0.5446428571428572,0.5248868778280543,0.5333333333333333,0.5376984126984127
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,47,0,45,0.5714285714285714,0.48863636363636365,0.6,0.5595238095238095
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,48,0,45,0.5108695652173914,0.5108695652173914,0.5111111111111111,0.4505928853754941
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,57,0,45,0.4494047619047619,0.44334487877288475,0.4444444444444444,0.41071428571428575
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,71,0,45,0.5968379446640316,0.590080971659919,0.6,0.6363636363636364
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,93,0,45,0.6205533596837944,0.6192135390741662,0.6222222222222222,0.782608695652174
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,98,0,45,0.5909090909090909,0.5132211538461539,0.6,0.6027667984189724
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,107,0,45,0.4851190476190476,0.4327731092436975,0.4666666666666667,0.494047619047619
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,6,0,45,0.5,0.34782608695652173,0.5333333333333333,0.49404761904761907
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,27,0,45,0.5622529644268774,0.5150862068965517,0.5555555555555556,0.5968379446640316
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,39,0,45,0.3626482213438735,0.2864953526517222,0.35555555555555557,0.2490118577075099
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,40,0,45,0.5059523809523809,0.4184615384615385,0.5333333333333333,0.625
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,47,0,45,0.5238095238095238,0.39839572192513373,0.5555555555555556,0.7420634920634921
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,48,0,45,0.5088932806324111,0.505,0.5111111111111111,0.5830039525691699
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,57,0,45,0.4732142857142857,0.44976076555023925,0.4888888888888889,0.5
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,71,0,45,0.5286561264822134,0.509090909090909,0.5333333333333333,0.650197628458498
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,93,0,45,0.5207509881422925,0.4050480769230769,0.5111111111111111,0.849802371541502
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,98,0,45,0.5948616600790514,0.5745798319327731,0.6,0.5474308300395256
P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,DNN-EEGNET,A0-RAW-ACCEPT-ALL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,107,0,45,0.46428571428571425,0.4019138755980861,0.4444444444444444,0.42658730158730157
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR00,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,7,0train,144,0.6597222222222222,0.6536932515337424,0.6597222222222222,0.6847993827160493
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR00,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,7,1test,144,0.6319444444444444,0.592111592111592,0.6319444444444444,0.7208719135802469
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR01,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,1,7,0train,144,0.6041666666666667,0.5918651484262345,0.6041666666666666,0.6263503086419754
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR01,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,1,7,1test,144,0.5902777777777778,0.5366239432778839,0.5902777777777778,0.6809413580246912
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR02,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,2,7,0train,144,0.5833333333333333,0.5832529423114027,0.5833333333333334,0.6195987654320988
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR02,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,2,7,1test,144,0.625,0.6,0.625,0.6493055555555556
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR03,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,3,7,0train,144,0.6458333333333334,0.6444444444444444,0.6458333333333334,0.7038966049382717
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR03,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,3,7,1test,144,0.6458333333333334,0.6262024736601008,0.6458333333333334,0.7212577160493826
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR04,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,4,7,0train,144,0.4861111111111111,0.4852173913043478,0.4861111111111111,0.503858024691358
P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR04,BNCI2014_001,DNN-EEGNET,A0-RAW-ACCEPT-ALL,FULL_TRAIN,4,7,1test,144,0.6180555555555556,0.6041385515069726,0.6180555555555556,0.6186342592592592
